ra,dec,is_star,gal_frac_dev,gal_axis_ratio,gal_radius_px,gal_angle_deg,flux_r_nmgy,log_flux_r,log_flux_r_stderr,color_ug,color_gr,color_ri,color_iz,color_ug_stderr,color_gr_stderr,color_ri_stderr,color_iz_stderr,objid
0.48209865601337526,0.4180035154670329,0.9999999999999947,NaN,NaN,NaN,NaN,3.7498126169438266,1.321705869918857,0.034211334810213566,0.7941096415152604,1.226426543265767,0.8447512219957305,0.4871036461973608,0.33861810177790075,0.07729950770074492,0.041559937505229565,0.04625948068195353,samp_83
0.4711661559767902,0.5907171630483625,1.03543851792528e-9,0.7420176832939089,0.6456842607936497,2.0018420972643303,-63.591500227846076,2.5327588441918993,0.9293091608779976,0.15509246323107836,0.5401065470037567,1.4595787961907436,0.6471763693075873,0.6526489747131319,0.9240517308286856,0.2522363117152405,0.10079712396139018,0.13866071363142687,samp_154
0.5752407068807014,0.46480367471806844,0.0,0.9976832239100262,0.6893171312283743,1.6074863925381688,-17.27411339333495,37.97837396956396,3.637016891659956,0.011592104121275846,1.0213342030543535,0.6440942036078594,0.408516909655706,0.2488437907021801,0.04470267139772214,0.01510313490030342,0.011971034550673942,0.01992434065015639,samp_33
0.5106220770148265,0.5895049125254814,6.804695774846462e-122,0.909362816561937,0.3009036159483611,1.459146659908042,-88.88299362988198,9.562745305041629,2.2578748516384373,0.043053454409795654,1.2883969187129163,1.5248560667945836,0.5770851902671246,0.4057121956599983,0.5323576958954545,0.07227079801393009,0.03270953800333281,0.04864106195953771,samp_233
0.49378347278985624,0.5362406270481357,1.2158581803672525e-6,0.4170084577458595,0.42489325731251654,1.0549461329827867,27.286868888847177,1.599468420889317,0.46967133709863795,0.1366196475483892,1.3582014300942855,0.8907144406568642,0.536241265437229,0.2408766329743497,0.9293058988534517,0.2166235755165728,0.13104228012483973,0.21917339047858625,samp_198
0.5508599247480009,0.5076752601616157,9.591087071978703e-15,0.6156431504318897,0.40273410474414334,1.5803909003725167,21.322560782719478,2.530105801810799,0.928261120762592,0.1444592799640891,0.5344815119826901,0.7745511078377483,0.1771812900353622,0.3213582828329883,0.4026070174896053,0.1373292416265792,0.11375034069017698,0.2241915785045541,samp_303
0.5122380524004013,0.5498795591090523,0.0071216286162175775,0.6292150507795787,0.768216360332789,0.9123860637250364,-39.85034939447337,1.1496188586469043,0.13943046017744348,0.17208327097969478,-0.16677881494742053,1.555892736541841,0.8211941663642638,0.7906623086869007,1.0508972920453525,0.3661425815862057,0.150739303437353,0.14971113677433873,samp_483
0.4999274304874216,0.628007168200578,0.0003786065003278133,0.31701781766714654,0.7888355317287941,1.146280585198236,13.15606133577546,1.6207619124952286,0.4828963550353006,0.12135152367887325,1.6673649367992287,1.512160334931881,0.6387845006391448,0.27240829327572624,1.1016762742155397,0.26676073367328057,0.11185200322567658,0.18443079628785108,samp_464
0.44533073754897895,0.4464694820704647,2.8114007367602238e-5,0.49681480179429843,0.6777264400712937,1.8125520331847662,-9.012616435157708,1.0899853180833134,0.08616422650199948,0.27247503831115627,1.872019417638014,0.1073468931912982,0.03565664884885855,0.48587018979879026,1.0911487519290914,0.24096903086266402,0.3174854430143232,0.5690942523802346,samp_124
0.4752606737409177,0.6030929036279177,0.003692342595743279,0.5662078571046028,0.6194502348804864,1.4886624632469128,67.44888339510517,1.1847892046872617,0.1695648724235794,0.22247121563651961,1.091504538356875,1.2579551530262711,0.5042110834617044,0.13747103927920662,1.1526472825429075,0.33515079451419094,0.16620214837391986,0.44525944579530236,samp_426
0.4900731079611235,0.6293827115470233,0.07232787833619406,0.3038876318613468,0.7666052835602121,0.8302381477428384,-76.25141804645178,1.564293062530252,0.4474340047040869,0.11460595787269084,0.7344263203047112,0.7442145372995673,0.2158327866190204,0.43973278147624606,0.5511643195521106,0.15503164614184498,0.12234991237787361,0.23685101735367448,samp_192
0.5845190807051291,0.5131664468429433,0.6414402511741579,NaN,NaN,NaN,NaN,1.0808266641470634,0.07772617810996278,0.1087460683210221,2.403875859500933,1.2527559689853538,0.6769297616988752,0.38393286099979473,0.7403988288090682,0.18063668297391514,0.12477289058090679,0.12264947525335645,samp_537
0.4982180308978245,0.41576744471683774,1.229826124372879e-12,0.5505670276589175,0.7570933171816827,2.2506027057996865,38.29730021471174,2.0813248606225994,0.733004643167661,0.1838364213658061,0.6557852618317233,0.45251858696299074,0.4573515730899478,0.029483561623254273,0.5380559581884568,0.16694868379240602,0.14514916906739558,0.3742721968014425,samp_213
0.48639434257385006,0.5240692839051266,6.09784003629764e-33,0.8925775009708853,0.5008046951944011,2.4437243365197894,-70.96006964036641,3.8759244819104732,1.3547842103274839,0.10865027544996354,1.0717285440403448,1.2993374570363545,0.9435211345750663,0.3575273148942033,0.9197386602318184,0.1710174051391662,0.07930582627339294,0.10076332576197217,samp_176
0.45575297335642856,0.4364703555281604,1.6903086663875828e-12,0.5538716907437832,0.7968129675937295,0.8611453816561057,-14.605265284235726,2.2698586997595003,0.8197175827539165,0.0960999344802972,0.8841807476624586,0.87108303550008,0.3735508866366064,0.649244937077865,0.5146348946626523,0.12776860070419627,0.0900156357239223,0.14235386427819222,samp_137
0.4639405490523584,0.5338936010576225,0.6806090431400411,NaN,NaN,NaN,NaN,0.7425044093255975,-0.29772646983726203,0.14710511274747531,2.1517763061188706,1.3544404373283516,0.7296116806527088,0.4195014393730794,0.9241615552060163,0.24344377644247153,0.16087058908678453,0.14601107398744914,samp_412
0.4765453441908469,0.5376870640492052,0.05443916248008608,0.5228969632495648,0.4691882932966305,0.2929903460143186,11.606595409664944,1.8155746362184242,0.5964020215854442,0.07856204344649809,1.0972515711445145,0.9095157799901966,0.3588610792988156,0.1398942505213181,0.6298781713979424,0.13671501860806562,0.09716001758916891,0.17346266397452895,samp_160
0.5328529112771585,0.5812075973956845,5.062471252372845e-5,0.5071821471498773,0.47871405531469763,1.637124542753619,50.090211852461465,1.4004776179705694,0.3368133341341053,0.17683872367023937,1.439818355320165,1.3504401557461185,0.5658031403737092,0.42607714650033834,1.151638864047577,0.2800463612092173,0.14286692917664207,0.23118375679221262,samp_497
0.5311408008116819,0.5751584895775692,2.8762025954176044e-7,0.29585950207677836,0.4907362702686787,0.9507811644950823,-9.893760107899174,1.377102533503184,0.31998167848723924,0.12154655283107987,1.5591026860483734,1.3591672926174916,0.993280934985864,0.3960899864166909,1.2089267467093827,0.31413324326406716,0.12937577205273715,0.16074324505787424,samp_496
0.4716251261731188,0.5175572930720884,1.0,NaN,NaN,NaN,NaN,90.56861825501424,4.506107776170385,0.003789623299409698,1.2223951680318637,0.467226734469838,0.1619459083535757,0.11199653356952322,0.02289511752657187,0.0057527668219915454,0.005454442181909053,0.010502867570646335,samp_2
0.44615363032862004,0.4614973478957605,2.0151131600125686e-17,0.6076618445913058,0.8680415918452219,1.3883186075467935,4.712189944292156,2.7367349516345993,1.0067655863611582,0.09255970524454384,0.8701378902992489,1.078360485767838,0.5572174713661124,0.47462869433755084,0.70853267709057,0.1396525585351768,0.07977527401734653,0.11675648283208474,samp_125
0.48128060903795905,0.5138022213819488,2.4252166328296357e-13,0.4134026864941837,0.398642931466342,2.229249153517663,85.05705477257486,2.1886248314156838,0.783273415736839,0.16495489277467854,1.2795820946726084,1.5900159377491243,0.664875528655925,0.5999489154681907,1.2201731851962179,0.3440163792550667,0.1254361152615717,0.1770491506357706,samp_442
0.5356590016568863,0.538084989594603,3.9461620106844174e-278,0.046918244963976036,0.523631921866507,1.8705314640158988,-83.76577725971052,10.31504017626302,2.3336030414514535,0.03179100823971341,0.8858302042379796,0.8462311985199016,0.3413179557879169,0.3133384436647235,0.15202237318263295,0.04477768536019866,0.034657863972580534,0.06534342567440266,samp_277
0.490621338520969,0.576205569450268,0.03189680195786692,0.5193065027396404,0.5993862623465882,0.7920258072111526,56.60183946864227,1.1994682259103004,0.1818783135014088,0.16564847383057987,0.5580200924337868,1.5511681420171455,0.43737302127276734,0.8454359937410397,1.1622001936311555,0.46482886503398174,0.1806509439099271,0.24245458120492527,samp_453
0.46871334989474883,0.42524583862487436,2.8487992026479264e-31,0.6589201100684119,0.6589462532736883,1.7714831769640276,-34.42164968225521,3.3721579325742423,1.2155528755120455,0.12523535627831145,0.06505084008296645,1.2616529794432336,0.5175626312321453,0.29083778992507403,0.3298615939472302,0.15496917537703445,0.07731684568876755,0.1306967842854328,samp_419
0.4685972314959817,0.5386189757260048,1.0,NaN,NaN,NaN,NaN,13.173732673486722,2.5782248980349878,0.014057753501027243,2.2450922136815277,1.368946521859695,1.208963865782982,0.675759566044003,0.40271830421043486,0.03284916019584143,0.016054358376121982,0.012817782457302545,samp_61
0.48184062863279753,0.494777414921982,1.5715254745230764e-5,0.5865628446832696,0.7674143909116791,1.9382016867007195,-53.58188619740082,1.6228829951059252,0.484204194193686,0.20837340674944804,1.252629844365666,0.9318212953251026,0.2975829497221088,0.5551038050622807,0.9147236703620818,0.22009804728461085,0.16938300252817226,0.28561731453382333,samp_445
0.5253235093664307,0.6086015306406111,1.735096394338288e-22,0.7967284011771678,0.8905680778608541,2.2088427919299347,63.2648349987265,3.8118747134883915,1.3381211189056732,0.08910310061508105,0.72861249800163,0.2722945896799829,0.24466796618371278,0.26735135570582647,0.1890894613831229,0.0783301022870805,0.08609167490155785,0.18041765941930046,samp_262
0.4673525171977007,0.6219459181778089,1.0,NaN,NaN,NaN,NaN,101.21213624842241,4.617218673066512,0.003577677543432577,2.2507953229859594,1.0807425202711478,0.41655970708271894,0.2424325768893567,0.05615056539171051,0.0073093618088676034,0.004854477164994312,0.008090714654184261,samp_10
0.48320053286809694,0.47687680697066787,4.5727974806625855e-125,0.264825199160025,0.4885057889038052,3.3421145044705103,0.9045100000562818,7.9707372713279465,2.075776994336516,0.0769302305861119,0.5577819665300638,0.6307348991368167,0.18192021635349276,0.39764922826769444,0.17403870111064548,0.07056771530094268,0.06433094324455607,0.12400252677876424,samp_171
0.5460043793118089,0.5986480529003164,0.9997266895750117,NaN,NaN,NaN,NaN,5.824855438892798,1.762134181786349,0.021173256771764567,2.1243347664252434,0.9307482947921796,0.3427436843357312,0.18962402570958004,0.28621491072021993,0.0411794956168455,0.028478735621035593,0.04991925134196729,samp_294
0.5729834945901747,0.5302385994667428,0.9711026952206324,NaN,NaN,NaN,NaN,1.055930455650703,0.05442232672406255,0.10368286415711335,1.0945554462009761,1.6649457710819031,1.3705810464238841,0.8619266059597184,0.9693078058780091,0.331449066424145,0.11075539109359862,0.07600728563941245,samp_526
0.4768431911870874,0.5257001655076846,6.706308791648412e-18,0.7465499920806301,0.30005131937559354,4.062658984569731,-24.418934987420737,4.134509412133191,1.4193686786639343,0.15065072939883087,1.378383603923939,1.7203379379811987,0.7791282462900082,0.42642261700837114,1.161249104833933,0.3286660291420043,0.09772912751090705,0.14070905207092724,samp_430
0.5607839374133847,0.5678139078383814,5.606807067081167e-20,0.8657463863588284,0.7135111988879688,1.956775471275956,52.95019049811174,3.9644369187829644,1.377363832084737,0.10533946014853506,1.5744731390037152,0.45174542601303513,0.22863711239858842,0.33797230482712903,0.5221576061055667,0.08101303573376936,0.07820018027880535,0.18772854746564907,samp_324
0.5926780173594596,0.5936678377253983,0.8521386507239328,NaN,NaN,NaN,NaN,1.2283773087348304,0.20569403720195853,0.07059075190778538,1.696057285441076,0.8155324190300101,0.3198356646230654,0.17503380350951125,0.4792079010140993,0.14775463905256478,0.07872223383201905,0.12472257611583133,samp_36
0.5366214511627526,0.555520387186105,6.737488566666877e-7,0.8389355013589733,0.518810418601684,1.2512574941393928,67.10661236005186,2.2123927498469937,0.7940746220795873,0.14714175399638407,0.434563171340691,0.29858675100573906,0.17499271163999497,0.05998389539009219,0.25104090612403007,0.10125982572067886,0.11075759630825681,0.28972186995997556,samp_107
0.46931710210306343,0.5645218877408212,0.2941978645481597,0.5728905923514801,0.4387047975789972,0.4251912471599224,40.635617248806795,1.7927441214942563,0.5837474747313871,0.09346619546304487,2.1453879325098812,0.5204043851814701,0.06177651546711982,0.17112524939445073,0.8241120777165869,0.1147390684975376,0.1247231996645682,0.2475261020457657,samp_150
0.527263524240983,0.5986659064819756,2.2717435812020466e-11,0.41786333393717723,0.8617748265377774,1.9464970745319112,22.94225259650886,2.039921124970975,0.7129111428787301,0.16322439017187548,0.40071892805827114,1.1168006561131893,0.6578914512165438,0.2740383738069716,0.7955490715983864,0.2251776268544475,0.12722176916107003,0.20432513521699647,samp_492
0.554845797074132,0.4184453569019786,1.0,NaN,NaN,NaN,NaN,5.998185578404918,1.791457019895686,0.02170602529659389,2.8832130597302195,1.220576418323469,0.9063702066089303,0.512532161541928,0.6823486865786353,0.05169656485863305,0.026650569831678614,0.031137014043039604,samp_309
0.564748594509722,0.4230693579573974,9.85810500602084e-18,0.7698330584541055,0.19967477846406195,0.5224212443410284,-7.892010035722212,3.5788380293198556,1.2750381749117694,0.0646371592734567,1.1141882490836932,1.6565805412394943,0.6508621096510021,0.3773728118439388,0.8152299540654822,0.13915469724754395,0.09146559487200147,0.11416366639591244,samp_517
0.528768174766496,0.6311199280436073,0.41073704458464905,0.5746737478082173,0.5787289908627201,0.9260318157656465,-3.099093121627709,0.583614860379617,-0.5385139993615685,0.2831292714411334,0.3891857089981403,0.8973913626604308,1.0214340779440576,0.8511528040270335,1.2446017068622712,0.48513738474479473,0.3014338258949586,0.28756096350020144,samp_589
0.49727482356684466,0.5478493609698412,3.5344162524279804e-6,0.6020931422178285,0.7099742298148635,1.3995595860747359,40.2552895028417,1.6150339623338372,0.4793559857623846,0.18018810717623449,0.12095096164880487,0.8083644692547183,0.41576506642487615,0.26879961949833997,0.44771051236581255,0.18932519314369847,0.1427120900099828,0.2364704968965921,samp_210
0.44738275054010357,0.5281993239456481,3.272170292124301e-18,0.2119156821763452,0.24071595158390013,0.928655783196025,34.412362873478195,2.4393407061013392,0.8917278003763762,0.08510819355284609,1.38275333898441,0.575455271442342,0.19972190314511884,0.2990607136013623,0.6085649640914538,0.10315928053574264,0.09690051812759418,0.18702030474029624,samp_129
0.4746885886931743,0.5679713583621584,5.2475261868036516e-14,0.7213349156782841,0.4074387593147602,1.3785111320102519,-60.97593460882558,2.433929821864108,0.8895071617191503,0.11842405869775172,2.2733425521405746,1.1011008518092917,0.7955749414479764,0.7024175673021142,1.0682651479765688,0.165797293865081,0.08796288373031641,0.11777092476861895,samp_158
0.4983593357371351,0.5630290704094261,6.878841830057967e-36,0.14034254983955424,0.8120485042085951,1.742063120812451,-69.37192768127595,3.8975986813379615,1.3603606407666564,0.07114362002317959,0.33637045405904137,0.7516523904158665,0.24124877193254202,0.09413303851912902,0.22418431616724066,0.0909799846285168,0.07981952284407949,0.20531292389368327,samp_214
0.49239483039291154,0.5693051020462685,2.7131170063433558e-11,0.8091906129390442,0.8482873521059493,1.9450454332156186,58.500729607306376,2.804600967389803,1.031261271240042,0.13885961609938505,0.19593310379872503,0.9291602797109181,0.4311805704410814,0.3626383034794123,0.3361188458926396,0.13540682443004548,0.09275225654294728,0.1670210148997817,samp_194
0.5635535180738211,0.5692626047834328,4.2449648619889786e-13,0.4875236134183478,0.45613775118373406,1.4627750123591303,73.89380558270305,2.6290020482786645,0.9666043248568603,0.09749005711886284,1.184243449706998,1.3046211168571156,0.5284949751167725,0.3241944881524479,0.8557443156245281,0.17194488466234634,0.08826423050532252,0.14960027908000886,samp_514
0.5855482021306436,0.4930647245500532,1.1541463746653629e-5,0.6114802543242904,0.2799815739774465,1.146910636709514,-28.12562408579343,1.2707234094958142,0.23958635207838383,0.20981969097761974,1.5706016671630711,1.211338269121913,0.5465722868636651,0.5288731427362626,0.9953492018075359,0.285800982615402,0.14713174006546403,0.23518022963517873,samp_539
0.5915062931548603,0.5919315151779083,1.0,NaN,NaN,NaN,NaN,49.535688761662314,3.902693394873846,0.005550013202922463,2.156792276142489,1.3318427848268817,0.5783492371198427,0.31423740937024824,0.10587368345002737,0.013165637233847376,0.007572707694313561,0.010237279347364977,samp_35
0.48809062688790245,0.46972872158732365,1.603196127746669e-18,0.2382402002358745,0.5196585034828605,1.547850240019726,15.464783054256943,2.0759856479105023,0.7304360519418367,0.12253911289440514,0.19081500371917404,0.56964925497604,0.3875081116730661,0.2939757526204081,0.28651023460273306,0.13793404287161676,0.12046052729589582,0.21256521668998649,samp_182
0.5704366884231479,0.5869066592728951,8.675572745565885e-5,0.5683067667213964,0.4192181589487281,1.1629308477079434,-10.675242559733373,0.8924957856254994,-0.1137334873277275,0.2406669532868828,-0.5247223393101098,0.5133284307692116,1.1105803717092395,-0.12920997671706147,0.34119217318039347,0.2764189499553092,0.2294479044917559,0.40565328842098575,samp_601
0.4469132397870481,0.5504000030332464,0.43634190992144983,0.45721394210874333,0.4681183728179642,0.32320986872958196,-77.10199384218599,1.1605121528650661,0.14886141877150466,0.10877338675622865,1.5871935836077717,1.3994491040125472,0.6091020985224734,0.29101232959942513,1.0334622422477737,0.24524627779728886,0.1146929970052885,0.1898682515424692,samp_402
0.47771089079283846,0.5860990477575264,3.9648025283827665e-18,0.7982546242747781,0.9106152344287267,1.2419885936499755,66.10436761422218,4.574342893118701,1.5204630584923104,0.06266461720902013,0.9934710292816246,1.4003959504800507,0.4750736866977967,0.3447313523757347,0.5783556336479698,0.11377569788950673,0.053891418912137896,0.09357394924472244,samp_162
0.455697411469103,0.44222627971476625,1.0,NaN,NaN,NaN,NaN,9.126267036897627,2.211156743187964,0.01645575886775478,2.707417903826567,1.1949127765066228,0.5435375222470364,0.32118094685472043,0.4655448717731719,0.03525671938190223,0.021776173405784725,0.03219587135070994,samp_136
0.5201149642977709,0.5496613079242278,3.3277314624942254e-6,0.28672624771512856,0.22838311402890776,1.419642641548272,-8.72140568599849,1.271851494229134,0.2404737082822764,0.23712785740254508,0.7768195933821214,1.199134275670864,0.47325341542007626,0.4773618148212463,1.0870953006989093,0.3252000685496675,0.17313315306081412,0.28118758732307214,samp_584
0.4934259034433179,0.5957114534516554,2.6997032670613978e-24,0.9112261396141863,0.8377268188599408,1.9310572725512591,-70.83862943824853,4.06133007701055,1.4015105251377955,0.10200027715420687,2.319428694361941,1.8136352195195609,0.7747932684930372,0.5659538566957627,1.1109361077278799,0.2445562699153414,0.06906872860776425,0.08485540466317398,samp_456
0.5116240794553385,0.5687897951686156,1.0,NaN,NaN,NaN,NaN,217.3180095597493,5.381361762612063,0.0024241603188702907,1.7335258131443698,0.74560382467405,0.2960844712542796,0.19618426895655805,0.01979617474776037,0.004184018560482442,0.0034490051190492915,0.0056566469408397815,samp_18
0.47892801925807477,0.5672771218935801,4.758314756043169e-5,0.7789639116655311,0.3837497861050577,0.8779046975633195,-38.65440096302505,2.175823015885244,0.7774069910742967,0.1191989762001882,0.18673465641416276,1.3105662957875701,0.10719249192192115,0.2185000855512328,0.4720007062260196,0.21438531735131403,0.1288346018828405,0.2877784597748433,samp_436
0.5430754023100253,0.5411400662771995,0.0017852579060430337,0.6544199123956442,0.6096370723707798,0.5296998517039593,19.117356401077057,2.2818879849030025,0.8250031638648204,0.09499058034313504,1.1450978103020648,1.468596423288723,0.6340007207571775,0.2846465342785991,0.8730251474934014,0.1680781409619312,0.08935150689307987,0.12136883333210371,samp_23
0.5161994342174376,0.6049594628786915,0.9999999999966711,NaN,NaN,NaN,NaN,7.333379957439117,1.9924365225026022,0.01982079855391747,1.8572882472967631,1.3650333137666801,0.9871105276635888,0.5467721940839718,0.4884085404428149,0.05110356508601481,0.02339534703131212,0.026169944621552938,samp_63
0.5846489493895589,0.549790702441248,4.6666022568924584e-5,0.36075959468446017,0.14055191232749847,0.7021911141034216,88.77966341586995,1.2296583994971566,0.20673640682582659,0.15213504107137008,0.5496228646505226,0.5738733300377745,0.2857701131740071,0.4313484022040527,0.6049276627752783,0.1882600356222059,0.13762878723777566,0.2685424712116954,samp_354
0.5799252723658779,0.5199844762788528,1.0,NaN,NaN,NaN,NaN,150.78772315769888,5.015873040838671,0.003037833292321074,2.1406312788756776,0.9276456328072493,0.31852314908673485,0.1966317921006171,0.03359114413185414,0.005424986211567384,0.004249096956104322,0.006680060657566921,samp_34
0.5816008492610292,0.5137644881239236,0.0,0.7446510362019676,0.6601923884448264,2.0691367847322306,75.69955035257478,23.260227300090314,3.1467449191876686,0.023455645737925582,1.7375100528109084,0.7520078885923249,0.39160655501161123,0.24288737823850015,0.13543229961447992,0.021916983433378227,0.016536437469637486,0.0331338016854903,samp_53
0.4811978833742301,0.5558149153947484,0.36868746317356715,0.5741561974820222,0.5067067380542825,0.5291131799267342,-66.47235293630759,1.0423971271877748,0.04152299086515998,0.1394908057661904,1.795991276884796,1.2577835866003353,0.5483692737437631,0.3720666352025471,1.0438964851002124,0.2552237423284826,0.13692008482419318,0.2158539196960676,samp_441
0.5781638966082904,0.5109182573504674,2.4169101196374523e-9,0.7569878765771159,0.3992768350215723,3.1947663513997733,75.78672017651157,2.672026694325675,0.982837246015841,0.2688227851716623,1.3288808937319854,0.6666909432492767,0.20743817579114032,0.2591275128581756,0.7551575960875991,0.18364995131828965,0.14812260304640215,0.2832144073584498,samp_346
0.45254701706101264,0.5301516062877885,1.0,NaN,NaN,NaN,NaN,40.754312857389685,3.7075616710776904,0.006202088006167232,0.9229646928279371,0.2898105081096203,0.08165037765914107,0.03588302600769033,0.027069279291773402,0.008876023435314795,0.009017281283794176,0.019889388711254233,samp_8
0.5161568339531839,0.4851302149870402,0.0,0.9868547743577468,0.6292259258548674,3.2893135413115093,-76.71748355686269,26.68904102291943,3.2842530325693327,0.022336187175112144,1.4280873998583317,1.396630572017654,0.5816824651968284,0.4037102760042903,0.23562127607638195,0.034889199730138674,0.01801510062224782,0.0278606527794831,samp_46
0.5433544441250555,0.5549864261043512,1.2991230720328664e-5,0.655803455672537,0.7601907615923962,0.8945866043149004,-28.189256664807687,1.656286614278038,0.5045781172419548,0.11291243535355967,2.5754183453950734,1.7689952211911373,0.8982482410533548,0.4141392152460146,1.0409334135699237,0.29738045904944094,0.10015364294642873,0.1343916397594141,samp_502
0.5588658665948685,0.6207501852739443,1.0234965797655644e-51,0.10403974129706087,0.7774863084551159,2.993403012110407,67.86127850635557,4.132486686999236,1.4188793291710682,0.1164528084906528,0.5823106474143459,0.22635496586274284,0.28066452122340113,0.14812818393490867,0.21256562485470698,0.09102312338784321,0.10260921915760333,0.22225564360257,samp_322
0.586957950897409,0.4702474775239688,0.27936988791044787,0.6688090799438575,0.48083164633224384,0.5444679409856125,77.42311853962714,1.269588582483175,0.2386928971864546,0.1283582297403831,1.5967954316619517,1.5532404145988807,0.7219719004044777,0.6411549098345395,1.2212836691143367,0.28019442263725636,0.1144011011379938,0.16090015418224676,samp_363
0.5502492832189461,0.5907209894737799,0.0,0.23292447352768786,0.6691108176156568,3.363110549129469,7.504276504202444,17.28520960653367,2.849851199798973,0.03674077585906893,0.4196884713518687,1.106017130673619,0.4502751192097243,0.4399938560280541,0.1159261081687643,0.05436655008619071,0.02907837734256583,0.04910801595779567,samp_109
0.4785026937227849,0.5004004396239846,1.0,NaN,NaN,NaN,NaN,25.50154537685112,3.2387390533418614,0.008888844400602261,2.2167925303708866,1.3732863223031506,0.8063591928440093,0.4717258805686839,0.19358369208724363,0.020618337345213154,0.010523590158342032,0.01252497496197765,samp_41
0.4970751797180478,0.49107515924489725,0.9999996756126655,NaN,NaN,NaN,NaN,3.495388323347031,1.2514444777675087,0.03625838991695581,1.6418992583830225,1.214403332379138,0.8339044896463654,0.48910447282995184,0.6268412625635654,0.07596009927228452,0.04347381648583207,0.04739932103580981,samp_206
0.481228942623154,0.5170195967316041,1.0,NaN,NaN,NaN,NaN,227.79734961246675,5.428456416232785,0.0023207304595172632,1.2318381802752776,0.4789942128681144,0.16466288736979617,-0.2146315326000039,0.013099913542965266,0.0036515180452269453,0.003496116110589985,0.007142887599432913,samp_3
0.4600111882569807,0.4424114343456724,8.935420702095053e-7,0.9474754552374282,0.8647445253046886,0.9744455110318714,29.023991329725217,3.4650402819026547,1.242724257943024,0.07567997404601923,1.0709495798103463,1.361575720927806,0.3369082152922116,0.5416161309368464,0.7464951094147142,0.12753536710671742,0.0705463709856107,0.1213500202644821,samp_144
