ra,dec,is_star,gal_frac_dev,gal_axis_ratio,gal_radius_px,gal_angle_deg,flux_r_nmgy,color_ug,color_gr,color_ri,color_iz,log_flux_r_stderr,color_ug_stderr,color_gr_stderr,color_ri_stderr,color_iz_stderr
0.5752406914033006,0.46480363094229454,0.005001202702167598,0.9899921212661088,0.6998263626849254,1.684091527817166,162.67320427861208,38.721030170554975,1.027279175773444,0.6410042163877864,0.40398958883659297,0.25788813773325553,0.010008393350027942,0.04535531204709636,0.0107074703790074,0.010036677489051042,0.018452948103659536
0.5106216750443221,0.5895049141176244,0.005051915824438846,0.8889593097274825,0.3165839778296172,1.4333842332695457,92.21012333125728,9.428572901160097,1.2774998097239347,1.5383198068651025,0.5787452756259412,0.4109612376934137,0.014520827760904714,0.3463916040966235,0.06656345922793863,0.019009535167160828,0.04366171062380466
0.4937821461125628,0.5362419568971329,0.005422815613293233,0.011593443545254264,0.4495116928288447,0.9387696362737742,28.51603510160491,1.4865695448425504,1.4592267380084394,0.9371923796773663,0.5394514230028875,0.23762627078204457,0.06450998370843875,0.6242946825101616,0.17433690044029246,0.08333940896547075,0.18162802749057688
0.5508619513787003,0.507671032183961,0.005092608458347621,0.9421018256970286,0.7760893757405735,4.078401587795288,177.57559833032812,4.223570485493885,0.6426373662435108,0.7601697103802572,0.18668368544585337,0.3282490986394126,0.05211644907775621,0.30286030152308585,0.10847752288494449,0.08169604707441254,0.18224711217841363
0.5122378290956252,0.5498787369764012,0.04104497701591504,0.3938757713061407,0.8172498153884518,0.8995407435456801,128.03646743895297,1.151597246534149,-0.0880199451564839,1.5962696195296182,0.8036873605208115,0.7638377469947047,0.06514129926895038,0.4631775833451264,0.2417994719657863,0.07484180705828476,0.13514022927611424
0.4999262738966014,0.6280068925970684,0.00531842662716064,0.010310905920553911,0.7647428933186167,1.0776249244502492,5.851359816134817,1.553660341916291,1.8757652207859756,1.5664594100827696,0.6443748680126369,0.2742126404100134,0.061807346733670006,0.8604001337063195,0.2265181704727666,0.07490532545690375,0.16398244102012907
0.4453371215679175,0.4464727818982935,0.006725593452095844,0.04116374972483697,0.839262185241737,1.5930441917521074,172.42279471848818,1.03055531900823,1.7804924868637642,0.10480654087800004,0.12478391522035898,0.2526241995143597,0.10012722709798091,0.6240190854241144,0.13620915962471564,0.15209545335548172,0.27211430515405016
0.4752599899233428,0.6030939063770768,0.019784285538211245,0.04523449031104507,0.524231692894297,1.0588902346430165,63.542197368740005,1.0113313896472444,1.0770775438071851,1.3133526120247758,0.5223953336335789,0.16312091826267056,0.09765049892132847,0.7319064959285189,0.2395293492870284,0.11276430962479092,0.21243564853429076
0.4900750105468807,0.6293815746548317,0.035654354713802655,0.011778163504467093,0.7698324208249819,0.8403992000275977,103.93702954906314,1.5382913376319185,0.7607275032629524,0.7781138634265954,0.23349156191804704,0.3874647711213352,0.06213652939037643,0.3898419079450174,0.12554618524296546,0.0920622493135166,0.1922236159971017
0.584519595018139,0.5131655825151302,0.8639538795010364,0.014942639401748174,0.02197568678628412,0.08193383819383883,169.09808119805194,1.1384837258793068,2.4246909028563657,1.2458820394904269,0.6190846191162702,0.36791771656590566,0.06130297496738122,0.5310353158560162,0.11505799015870542,0.058356022928163984,0.07036204112589306
0.49821735772027553,0.4157657414449624,0.005055780300694387,0.6901108184262976,0.7113466613925293,2.4796405460824795,40.86611522158063,2.2290603786096703,0.608949505645759,0.4383824254294772,0.443887906566065,0.04439837766877908,0.06300937440299754,0.31618436401335587,0.10872630203303336,0.0963386060820184,0.2189292982517773
0.48639230645335174,0.5240685916637563,0.005083471892101242,0.9574627775893229,0.6260365141440436,2.614458347525067,107.35339163778087,3.963961782104372,1.1604664735582215,1.296117940680922,0.9503177201827724,0.3650283693699095,0.03119550672268065,0.5381554512103688,0.14089915248365914,0.03652483389352907,0.08807338570266579
0.45575232793802073,0.43647020732940495,0.005073281843680221,0.6377346992734051,0.7767161449093679,0.9352886562229736,157.8176910425949,2.3455291022348206,0.8903525960092988,0.8524806523732682,0.3941115903540666,0.6006670633145781,0.042448681439013786,0.35466182028537135,0.10229706767468862,0.06019515148083984,0.12124816002330942
0.4639387659549019,0.5338945984804568,0.9629779821279412,0.9878908741493116,0.7098997410163138,0.42747808011533256,66.95213995616379,0.6992163671791143,2.1561116080765395,1.3614018734486848,0.8151373909514668,0.45792981629270646,0.08731289645504244,0.8073699083733856,0.14560857086600482,0.08677495299952268,0.07625371145682651
0.47654752041363424,0.537686246276219,0.8615668165654067,0.013674318547096508,0.055955126664183646,0.10646083698673492,12.986701036532018,1.7190682407921132,1.7620555990700275,0.8943622858426554,0.37882703324290823,0.21415787842520825,0.04637696904347857,0.41918608028981846,0.08120696617055706,0.048810535115072495,0.06788134948175488
0.532850668230977,0.5812065697677433,0.0060472884811502686,0.3425338790885848,0.483974457309741,1.5566914586777247,51.08489979275109,1.405584300410475,1.5790352003662829,1.3948853139082544,0.5484910465278698,0.4287585582519177,0.08631926097796917,0.822100886205086,0.24044849360041,0.10230703816693051,0.21461474498809216
0.5311404798806402,0.5751592330697552,0.005374859558003269,0.01575311548823463,0.4455615237656073,0.9290872263846616,174.72189785668263,1.415227670057471,1.9983233862297052,1.4828450330528185,0.9521640449135303,0.4059068061359916,0.05359959462355222,0.924449096805619,0.24317544780209777,0.061223395506424715,0.13330982891715024
0.4716251200617642,0.5175572580275942,0.9949917728944908,0.07958907120295791,0.1340163606331033,0.06782053988390109,78.69253744727888,90.53442735641411,1.2211480608265577,0.46680264709759806,0.1628897136279513,0.11006085043583808,0.010001785067257152,0.020840687362560006,0.010008012732120576,0.010005943066102368,0.010172018610550329
0.4461529719562639,0.4614971897003192,0.00503943959106623,0.6451091355480655,0.8608362301931041,1.421781101231866,178.61253712333382,2.7140639138956013,0.8872061982722811,1.0369773435873313,0.5858130671966926,0.4240604142848418,0.04109279892401404,0.4070661614193236,0.12024073165130936,0.053797808736695374,0.12042163403949128
0.48128635278303744,0.513802838244011,0.005164935449047692,0.16998925399915168,0.4392922110703569,1.7921625759103177,83.15182446735992,1.876848554051444,1.4706156177330811,1.5687140688073915,0.7094871578797813,0.5291373964726418,0.06329936310068265,0.8337811439679693,0.23773440989986577,0.07405563463514786,0.14760241717614295
0.5356581403630669,0.538085220760853,0.005014772829499678,0.010296105331586015,0.5275718832404632,1.8126755941971149,95.82842273652923,10.072748572948324,0.8929237695751447,0.8497419017765413,0.3434568181290558,0.3182792486091658,0.015374935766215785,0.14523307556054393,0.03656215220416171,0.023711649698234766,0.05991473604619111
0.49062613324993454,0.5762074847649677,0.01349603052976579,0.011543748435527532,0.4753803918550639,0.7469757248453515,59.494092554821265,1.1479512895315382,0.5842356919825065,1.475884133268206,0.47490148408988375,0.737112701868341,0.07524240778101922,0.5937502725866227,0.22458560743587516,0.09049024788893688,0.1643931752877482
0.46871190915801686,0.4252475126564191,0.005035711936117211,0.9883008560036765,0.6584090355893564,2.6392971208213,144.35681443008983,4.085479782675077,0.07158900186191088,1.1803952498582149,0.5244745317652075,0.237150933864889,0.03870716755135948,0.23025231283928752,0.11271053964897113,0.05224964562905477,0.1311081359802125
0.4685972527874532,0.5386190230346692,0.9949726514574302,0.0551285209589006,0.7381673707873886,0.2229398488858232,95.13454500777466,13.137784399225003,2.233511872563236,1.3703822165206407,1.2124946923878603,0.6729115351515969,0.010007276829488624,0.3029223031024508,0.029754069684151903,0.010012406019345776,0.011958867862185007
0.4818420168282559,0.4947779769462433,0.006656704579134624,0.339774719722511,0.7934488623713497,1.4734240702792365,147.64816982674634,1.3701095576629714,1.3387284847709235,0.9093387355256296,0.34276537873151547,0.47435237006952674,0.08676287162530687,0.6458992852394745,0.18799850620963784,0.11074935855688468,0.2183887055137871
0.525324038436022,0.6086023989276318,0.0051837558495921535,0.5682525728074695,0.955368576924481,1.7493012867806588,65.38116202838782,3.41228460980137,0.7341716214652578,0.29687539703185983,0.23412437896499227,0.2853338912386878,0.03582459572988045,0.19349411245345113,0.056266731372806744,0.0660372394560589,0.15712409166918695
0.4673525431842615,0.6219459101194429,0.9949940223924004,0.10302597294743336,0.722133940904621,0.35615330983048477,47.52379633444193,101.15555260792335,2.2635171261060165,1.0803640079057786,0.4168809277446321,0.2433630852915485,0.010001802006354097,0.05755293017417552,0.01002107031058744,0.010004106012400165,0.010033422787237869
0.483200994699192,0.4768748272462198,0.005044557240392622,0.1107616044249118,0.5033028494782035,2.791345342436549,169.83763210565735,6.9022552307705585,0.537694862933604,0.6064734156506919,0.2178726033662705,0.3668829943600293,0.02783852920037785,0.15306586683878973,0.05201891393920162,0.04801971540205818,0.11749461910172872
0.5460045168847799,0.5986479366252919,0.9949773250785704,0.011441347127420108,0.5490684600837018,0.3087043910686675,61.23136258733237,5.823042302794286,2.114790567685688,0.9346573037495514,0.34084067097932724,0.1974485657068215,0.01661434621121666,0.16099094373038386,0.03419906892563529,0.02210963553940567,0.04337580881465038
0.5729843620267471,0.5302386636950464,0.9948765738609288,0.017196289664782993,0.06992259078687847,0.12167368008807808,106.28380820056536,1.0979008777190566,1.052022511483024,1.8579171434917647,1.3126416498351023,0.8940984470345724,0.03679195852136037,0.6616266598689948,0.27235060652168774,0.0389049093341793,0.06373468831799259
0.4768681563875169,0.5256701279360014,0.005018985989601117,0.5878622887625662,0.3982325104549436,1.0829042507732682,178.344122581607,1.6895688713524943,1.8385623928499408,1.5974114480026884,0.8852451709806264,0.43877176366072845,0.05261534155093981,0.9248579514985854,0.24128433740676264,0.06059395654914352,0.1349941445697897
0.5607830035563176,0.5678135421453363,0.005059656352990301,0.32860727706235415,0.6907312285093223,1.3130735148407868,54.33025272267954,3.3038100714317906,1.6220498774605367,0.48396206415972826,0.21203360402423305,0.3608397297505128,0.035255763014137596,0.38411019572692384,0.06202025639500611,0.06254757240894392,0.16710335281428348
0.5926792538980267,0.5936674626203448,0.8379743051496097,0.9518127050029856,0.08561378587370387,0.19891165346129772,55.91497645011817,1.2036868078860328,1.687142478808255,0.8526650767097941,0.34429973066826675,0.20235774105574916,0.06663632250141846,0.44787133740848334,0.09238019822343044,0.05635838805643132,0.07093537289601252
0.5366214754959808,0.5555199858249698,0.005366128129603018,0.9893798774205992,0.7402439828907955,2.1094715829351856,69.92472371456856,2.8676884224191195,0.4667710352380859,0.348811131205748,0.14671361858916213,0.06736289349652216,0.046539434529712466,0.19444053664147268,0.07111995586444139,0.08779475367430806,0.205093843230836
0.4693261374283511,0.5645219904251592,0.5710495055465248,0.6231973065000698,0.5481184387640229,0.5956506331198517,60.88540803336895,1.6050691860546509,1.3933535526869214,0.5371993480771629,0.18772704400989496,0.09522711721194456,0.049798327397418136,0.14725460056970635,0.04638657765057546,0.03680986212134425,0.051563912969292504
0.5272629888320471,0.5986694503813631,0.0050477129176458545,0.7231505185841623,0.9890421972413982,2.7228027120328036,169.21572712747235,2.513540707572001,0.4740059311545597,1.196840257060396,0.6618312826647016,0.2516862554102842,0.059737650837830766,0.450696283840312,0.1779209997595391,0.07419499345426843,0.1696588252031303
0.55484578980591,0.41844537576935714,0.9949939482958172,0.011178806565661168,0.02569274412630157,0.03463525311049643,32.520286836431296,6.004681507957816,2.8825412890803452,1.2242040898997215,0.9039097801380168,0.515711760484338,0.011803166660579716,0.5644475675692454,0.04769943309563274,0.014315626088539682,0.02787164986334935
0.5647490815597005,0.42307040767478105,0.005055200390921219,0.989204256072567,0.2617530980189606,0.7036672555661828,171.91221989387998,3.8177925198756006,0.9953714976732294,1.6352271961691915,0.6150713383524042,0.41139652364496904,0.033217490249440866,0.466634399294792,0.12840207555819655,0.053221924725588725,0.07812562949173647
0.5287737863364959,0.6311024169066864,0.9151598514851492,0.010000021018343347,0.6643177893587062,0.6239413295284502,6.402166478961382,0.41858785946760224,0.4773330641989516,1.4371817959295985,1.1681206590579674,0.7666011359961153,0.10866089745683608,0.7171983990437636,0.35079636054862234,0.11148912131813264,0.15646524274279067
0.4972754879697753,0.5478517571868892,0.005081443918375913,0.01056744222542737,0.7461225553578704,1.1182110931665634,48.341342352026246,1.431080723115552,0.19560083077731788,0.8351713626742434,0.44365275209835353,0.24391343402738735,0.06886288897307045,0.3140174442246254,0.14305751517621235,0.0937726539254566,0.19786749330366415
0.4473831992268458,0.528199993542027,0.005055699638887748,0.010375467885078852,0.2753084966232868,0.9014794384545712,34.6447613503494,2.3189811862276355,1.3968255856051428,0.5620219157334727,0.23947199189969295,0.24113778379427409,0.045452264748325144,0.41358639369258,0.08298798139187076,0.07520946449650645,0.17269750325688332
0.4746877939669274,0.5679733334516501,0.005531136111796285,0.9120241079390232,0.4574999300234159,1.7315586328893395,118.37847555055112,2.658932000910246,2.40983703168874,1.1432768310855188,0.8184191404043624,0.6478044049487705,0.03993110107072413,0.8169360281666053,0.15371227181656494,0.04772425977450272,0.09665179155956612
0.4983572618401356,0.5630303077754278,0.005013484069572088,0.010242696001420923,0.7921917299640824,1.6608136040979815,111.0157697662661,3.795958555797235,0.3707919549888122,0.7731957081008218,0.2557324832668648,0.08764696449940425,0.035881096648322106,0.18777809763680037,0.07308492379944576,0.058909133276381455,0.15625136792439973
0.4923931025879881,0.5693065728122968,0.005338008327804344,0.9268783034117752,0.6755959044286348,1.9005956395978512,64.49138219225993,2.7486046314615504,0.2679042572472773,0.9667482866277908,0.4565710486959881,0.340326910006251,0.04825334766981395,0.2740405597996965,0.11715999419507836,0.06671083872696301,0.15051127432801673
0.5635519836114291,0.5692618025823789,0.005078522269060017,0.3685127397797312,0.4494349014917511,1.398370012494517,73.50971256666475,2.600572183115603,1.1817842933045704,1.3548551309714,0.514237263933314,0.3348297096215056,0.04615038396576538,0.5828999522428101,0.1564116335820491,0.060363260349124384,0.1371083749193938
0.5855456351868948,0.4930632410706317,0.005636530041376326,0.4422226679160293,0.010025339317753923,0.18755378662566463,151.5391321174062,1.1331453634493165,1.497570535198049,1.2086125854167502,0.4981789847017898,0.5370423993771887,0.08626383073585202,0.7687230545731233,0.23278992452060715,0.10286817224036648,0.19820551029283587
0.5915062699562882,0.5919315220753455,0.994983061567586,0.06512954318673107,0.7037007950454169,0.2713721995324764,32.34665447389381,49.565188891843015,2.187577834130094,1.3327354371564777,0.5761752867150971,0.3165648406314964,0.010003121433032374,0.1080736980586636,0.011368894267505194,0.010006456240238885,0.010164806171263467
0.4880919150047314,0.4697291602120791,0.005030080974833963,0.010188126934569714,0.5361547989919084,1.374108965042382,14.768868496179609,1.9504746125213897,0.26040186658677555,0.5605760698305478,0.404516299423669,0.2368871242042055,0.05569667570047571,0.2340581142075979,0.10046891775466536,0.08453677424345889,0.1890519835192019
0.570436152809117,0.5869101461983703,0.007437082441471822,0.011763097282199077,0.3186167314869689,0.8260723279418934,1.0179004309930253,0.8206871696422259,-0.45822823825331943,0.5790570772171239,1.0513771189035523,-0.16997627496096968,0.0768905022665547,0.2336221394116608,0.15776057703629684,0.09852774695712815,0.3175508777254859
0.4469183801609568,0.5504000465748056,0.34665729003144213,0.9899406282518391,0.011547595235885832,0.1143921523297364,92.97677609311694,1.306433457082553,1.6062613135838948,1.3964230398234267,0.6353131436295564,0.3145036758998678,0.06313608766771063,0.7801397318102941,0.22096282160848169,0.0767890236298048,0.1658314633942547
0.47771136265220093,0.5860989511020996,0.005028710068025491,0.9897472711348858,0.8785479148893144,1.476111329473942,75.51088924029358,4.8989090194551155,1.0286886989710895,1.4168760322769458,0.48510214186447526,0.3209462881380549,0.026411518625144424,0.4002739938979766,0.10092156877632066,0.0359011450242123,0.0881792504722078
0.4556974929723217,0.4422263326546087,0.9949782768943785,0.02444670343244098,0.06236577497987753,0.05040081670887091,11.687434532843485,9.088596164415817,2.6616132036172644,1.18647395837068,0.5504052522998002,0.3151006805004909,0.010429230806750896,0.3330642269793772,0.0330069025081057,0.013944261285630337,0.030484335947078216
0.5201099045018274,0.5496786410742185,0.0057259662440015905,0.011219491804010374,0.25342992658342406,1.0189763676455532,175.12814232729738,1.036020972294348,1.472364538039287,1.2380015765482746,0.5137139086180849,0.43808260822652473,0.10054217930038406,0.9999085182118675,0.2460593181452047,0.11523857436958426,0.2157079580224937
0.493426091385396,0.5957130235730895,0.00502786489813466,0.9898715648525628,0.8674665137793833,2.4433366997969115,129.38580962931923,4.530744473905857,2.5700291665199195,1.8435625114182947,0.7904185400534374,0.554778728961038,0.029203732470875477,0.9157787767300264,0.18213598255808028,0.03471792470956221,0.07345629453753766
0.5116240788833754,0.56878979810901,0.9949961011981834,0.5807435013785488,0.7173740773597321,0.2168933001714081,71.30092065716042,217.29814204662136,1.734593275427862,0.7458272058113452,0.29640296816344514,0.19567859592796397,0.010001247403295856,0.019968657228547,0.010007192542524057,0.01000311187933635,0.010018329748821468
0.4789282970473197,0.5672765406115506,0.005268727026167057,0.989382494438424,0.35678749620475914,0.900409634175573,145.93029457449268,2.202995722678848,0.2333363566907832,1.3080057608590498,0.15103157840960088,0.19528193658641335,0.05483656184633151,0.32931132997268336,0.14730158262447046,0.08516139627403631,0.201904194179893
0.5430763378540312,0.5411398681210338,0.005032372279344732,0.9897855058338108,0.5627983543495063,0.5238090102529023,25.34432948810252,2.325225448019652,1.1845186386648765,1.5096498823133366,0.6338705659518791,0.29305113125214,0.04015014307953957,0.5759184205684379,0.15518952644370254,0.04677479066788397,0.11159924621116812
0.5161994701122333,0.6049594118943754,0.994985779776457,0.017326511060123,0.7614985122515595,0.3365421440192731,39.19779660697659,7.340536824392882,1.969569224920038,1.3757741102542038,0.9860667603001634,0.5490915087665035,0.010284076906221708,0.3893950240325383,0.04696509741361713,0.012059496313106542,0.02347027553197891
0.584655194013491,0.5497933617139172,0.0056692141761322395,0.01349396532568263,0.0923609461705174,0.5266717064246921,86.8783399621505,1.1904150258860953,0.6462890680894517,0.5993463717873196,0.25238579347615264,0.4326056259220313,0.0778594306829325,0.3923529821670517,0.13813547498033774,0.1119725313618632,0.2197756586604943
0.5799252611107938,0.5199845072845356,0.9949948377170216,0.04552811171472596,0.10907322697616235,0.0337688048317403,6.8848390060283,150.81353910698553,2.1377433522382567,0.9277533271970596,0.3176873664682152,0.19702584436967815,0.010001583458374142,0.034631182168417936,0.010011974721944709,0.010003722549563328,0.010026146674308128
0.5816008971112206,0.5137645181737183,0.005841874415846132,0.7300203569730638,0.66658333083686,2.039240205402775,75.16158877340055,23.13353844728849,1.7502078126070426,0.7504755078015358,0.3835246177668754,0.2478220690264709,0.010951132928989547,0.1421198562837665,0.019528863635318132,0.015205186069506837,0.031064073597409335
0.48120050356451927,0.555814047527182,0.6817296344965954,0.97808963723272,0.2617184266680303,0.38594883777718697,119.7333408812684,0.898771549160436,2.370463911865528,1.2677630879430062,0.5989195824003062,0.3682419156367907,0.07952325721317835,0.5528573557212683,0.11881142205875056,0.06573455541780635,0.07251295373106409
0.5781624324041078,0.510916675551508,0.005137817804572195,0.0106414875318209,0.4573616755394509,1.401526490602671,74.67661483074755,1.6534196913291233,1.1465564909408066,0.6683687944304406,0.15837803802341102,0.24153711913069384,0.07372756081086579,0.4966076658188697,0.13253863647459793,0.110968202643553,0.22479724975427123
0.4525470258432376,0.5301516070178786,0.9949805748873276,0.05946952907393477,0.35210330891105884,0.15848575873190077,88.21163949133845,40.703228892959146,0.9220544928398482,0.2893737200541472,0.08453467323974266,0.03396091334250428,0.010002831569064358,0.02517246020242382,0.010012536167882127,0.010016851353197609,0.017882205543121484
0.5161569192411245,0.48513025576040497,0.0050071099344700535,0.98994063323975,0.6443701284094926,3.619473155451435,104.5275340866872,28.079604020187652,1.410226238863821,1.3746930365734205,0.5842476322362771,0.400942485313065,0.010066581364534083,0.1947128329190643,0.03214927641396422,0.010749248591625508,0.02466123017264803
0.5433550196818798,0.5549874096392052,0.005659258637062797,0.841760630154447,0.6641915559230899,0.9133343720001826,150.51172407120478,1.7025488763514551,2.769382129161155,1.7950488611420852,0.8819369559076655,0.4112811196021741,0.04753825594516448,0.9534290958516822,0.24664775323699,0.05480113237597921,0.11996330721637784
0.5588664279345081,0.620749334956174,0.005010430160906273,0.010107707317581451,0.7940265774082456,2.569120991636245,72.6457492764441,3.7238678116426978,0.5742244290736309,0.241171152730903,0.25221756170823895,0.17618060191141366,0.040942295073809934,0.18399576029638295,0.06116652749778388,0.0768902079654038,0.1859671032280839
0.5869593399785186,0.4702465345731354,0.4204625387391876,0.9898408575982284,0.4370446087511306,0.5992512506746862,73.38417782955962,1.324593443201453,1.948601608597757,1.5835299372677962,0.7007961561896501,0.6623916346203059,0.059206078037591335,0.9119548896755456,0.24008125661498128,0.06943119005111796,0.12901239007059662
0.5502480875586344,0.5907203833386797,0.005006561777769211,0.2114295017077605,0.7153604168614781,3.267972025002534,6.799911670156981,16.95548591461042,0.4073962058918248,1.1424368295552974,0.4446816848062891,0.4441147152646412,0.01331026154944556,0.10816050590905107,0.04376951453387828,0.018713673427478355,0.044422840671880126
0.4785027022444999,0.5004004732885199,0.994978612357274,0.03642802322883594,0.09657042395510336,0.05274356113600357,50.146602692507656,25.456749287213807,2.224685005114253,1.3684219508942626,0.8084191219888623,0.46963271772105486,0.01000447996702771,0.18700383219643507,0.018129328840975113,0.010009339909220918,0.011467553462031802
0.49707485682631464,0.4910750688782447,0.9949735471954946,0.02265132932910323,0.06108657297942392,0.08700093671603674,23.66692606500882,3.487201816486353,1.711986935495453,1.2027687299682732,0.8381034147896463,0.48187121590500936,0.01961270454604637,0.4719736361660356,0.07147874146363727,0.023828508755551047,0.044922057089146865
0.4812289584260696,0.5170195869835864,0.9949967960204804,0.012004102676158802,0.6990359325527176,0.17235575553557467,83.80319800099961,227.6563468760656,1.2314454726705917,0.47834574674497954,0.16538282742353705,-0.21577416451713913,0.010001345554508618,0.01272580564739374,0.010005537745064555,0.010004245254393043,0.010049842744276958
0.4600111757529179,0.4424119022267569,0.005092772005558258,0.989943774112875,0.7550169826553639,1.353063736082048,178.09170136763117,3.908655694771721,1.2359719038504036,1.3197665230066598,0.3622548025536094,0.5185075628519336,0.03266910099589407,0.5484426180815364,0.11206241046075784,0.04593052312811352,0.0982550712560959
0.6029981473587218,0.4792661631593628,0.005011058079806572,0.9898359020363514,0.5972549993775295,2.697779346045273,135.96063658337863,8.626983067320689,0.6141770816073695,0.9947693693620784,0.3933936383657954,0.3546173480810744,0.020532204967300793,0.17447176471287987,0.05505396109947335,0.03022330305007458,0.07449163535892088
0.5060169493240261,0.5004631881092755,0.9177699331710968,0.9892790689925294,0.7734580727361053,0.4081846487756013,124.72569401489318,0.5070171178782793,0.7466013212241053,1.81295827877822,1.6428254448662116,0.935931867726234,0.0555173096983036,0.6821654457974698,0.3525589576567236,0.056862153870166965,0.0867854034219314
0.5245987793720907,0.5943664114736098,0.005034471422928477,0.010178190613522266,0.409959349967047,1.4291510328551538,162.0474780735504,2.613647032722281,0.06498367900309006,1.043924308604085,0.31020291880397355,0.4528014152812947,0.04930013794307267,0.24221124487602216,0.1172795828440994,0.07135346241820381,0.15571352427109847
0.4988929520089729,0.46906233811162223,0.005016880534810788,0.7924468610996525,0.377744359986546,1.9335164017971345,90.46204223367118,14.149762677925418,2.358118008753131,1.3186079414383745,0.4899371021338119,0.4716647135507444,0.011677272078657194,0.47864147232425985,0.04461311168077255,0.01584633336736484,0.03511737169751416
0.4923425682770122,0.4992267569495232,0.005082203692575808,0.4348346664422219,0.42350573501554023,1.2102855082432222,139.94387379946073,2.0213094189494134,0.15897043357684731,1.1754231802759918,0.4282016026106189,-0.07756887049048074,0.0578746156708614,0.38317402802672856,0.15473751635112265,0.07968459041743703,0.1990010015381756
0.47014939262203553,0.5418066297001478,0.9906747707499386,0.015910681513711437,0.07626421197647833,0.12103353706399372,109.37916785725434,1.8789478529390249,1.0070053061784634,1.4245425538350087,0.7384059664896102,0.6430612782857423,0.03589772400869299,0.4831719340452825,0.14978098264799397,0.04350257089102418,0.07994210967812729
